motusTagID,markerNumber,runID,recvDeployName,tagDepLon,tagDepLat,recvLat,recvLon,max.runLen,ts.h
30142,L7,54178495,Grand_Isle,-89.95,29.2578,29.25,-90,5,2018-09-05T00:01:33Z
30142,L7,63646939,Grand_Isle,-89.95,29.2578,29.25,-90,5,2018-09-05T00:01:33Z
30143,NA,52245140,South Fork Kern River Valley,NA,NA,35.7,-118.3,14,2019-08-18T15:30:23Z
30143,NA,52245155,South Fork Kern River Valley,NA,NA,35.7,-118.3,18,2019-08-18T15:36:56Z
30143,NA,52246192,South Fork Kern River Valley,NA,NA,35.7,-118.3,25,2019-08-19T05:05:01Z
30143,NA,52248133,South Fork Kern River Valley,NA,NA,35.7,-118.3,16,2019-08-20T07:21:36Z
30143,NA,52270603,South Fork Kern River Valley,NA,NA,35.7,-118.3,4,2019-09-03T08:26:51Z
30144,5L,54178493,Grand_Isle,-89.9509,29.257,29.25,-90,23,2018-08-30T22:46:46Z
30144,5L,63646937,Grand_Isle,-89.9509,29.257,29.25,-90,23,2018-08-30T22:46:46Z
30144,5L,54178494,Grand_Isle,-89.9509,29.257,29.25,-90,8,2018-08-30T23:02:48Z
30144,5L,63646938,Grand_Isle,-89.9509,29.257,29.25,-90,8,2018-08-30T23:02:48Z
30144,5L,44332388,Little Talbot,-89.9509,29.257,30.45,-81.4,4,2019-01-06T09:23:42Z
30144,5L,61873162,Little Talbot,-89.9509,29.257,30.45,-81.4,4,2019-01-06T09:23:42Z
30144,5L,44333824,Little Talbot,-89.9509,29.257,30.45,-81.4,4,2019-01-11T11:32:07Z
30144,5L,61874598,Little Talbot,-89.9509,29.257,30.45,-81.4,4,2019-01-11T11:32:07Z
30144,5L,44343327,Little Talbot,-89.9509,29.257,30.45,-81.4,4,2019-02-10T13:15:43Z
30144,5L,61884101,Little Talbot,-89.9509,29.257,30.45,-81.4,4,2019-02-10T13:15:43Z
30144,5L,36177760,GTM NERR,-89.9509,29.257,30,-81.35,4,2019-02-13T18:39:06Z
30144,5L,63267425,GTM NERR,-89.9509,29.257,30,-81.35,4,2019-02-13T18:39:06Z
30144,5L,51548197,UNF,-89.9509,29.257,30.25,-81.5,4,2019-03-22T15:33:35Z
30144,5L,36187919,GTM NERR,-89.9509,29.257,30,-81.35,4,2019-04-27T01:30:19Z
30144,5L,63276394,GTM NERR,-89.9509,29.257,30,-81.35,4,2019-04-27T01:30:19Z
30144,5L,36188786,GTM NERR,-89.9509,29.257,30,-81.35,4,2019-04-28T20:22:35Z
30144,5L,63277105,GTM NERR,-89.9509,29.257,30,-81.35,4,2019-04-28T20:22:35Z
30144,5L,44390821,Little Talbot,-89.9509,29.257,30.45,-81.4,4,2019-06-03T11:36:03Z
30144,5L,61932955,Little Talbot,-89.9509,29.257,30.45,-81.4,4,2019-06-03T11:36:03Z
30144,5L,52251921,South Fork Kern River Valley,-89.9509,29.257,35.7,-118.3,15,2019-08-22T02:25:06Z
30145,7M,52265247,South Fork Kern River Valley,-89.9509,29.2569,35.7,-118.3,16,2019-08-30T10:35:31Z
30147,5Y,54178479,Grand_Isle,-89.9498,29.2579,29.25,-90,6,2018-07-27T10:45:55Z
30147,5Y,63646923,Grand_Isle,-89.9498,29.2579,29.25,-90,6,2018-07-27T10:45:55Z
30147,5Y,54178480,Grand_Isle,-89.9498,29.2579,29.25,-90,6,2018-07-27T13:03:44Z
30147,5Y,63646924,Grand_Isle,-89.9498,29.2579,29.25,-90,6,2018-07-27T13:03:44Z
30147,5Y,54178485,Grand_Isle,-89.9498,29.2579,29.25,-90,12,2018-07-30T00:28:24Z
30147,5Y,63646929,Grand_Isle,-89.9498,29.2579,29.25,-90,12,2018-07-30T00:28:24Z
30147,5Y,54178488,Grand_Isle,-89.9498,29.2579,29.25,-90,10,2018-07-31T21:00:39Z
30147,5Y,63646932,Grand_Isle,-89.9498,29.2579,29.25,-90,10,2018-07-31T21:00:39Z
30147,5Y,54178491,Grand_Isle,-89.9498,29.2579,29.25,-90,12,2018-08-20T00:40:28Z
30147,5Y,63646935,Grand_Isle,-89.9498,29.2579,29.25,-90,12,2018-08-20T00:40:28Z
30148,A6,54178524,Grand_Isle,-89.9494,29.2624,29.25,-90,5,2018-09-17T05:10:55Z
30148,A6,63646968,Grand_Isle,-89.9494,29.2624,29.25,-90,5,2018-09-17T05:10:55Z
30148,A6,54178556,Grand_Isle,-89.9494,29.2624,29.25,-90,4,2018-09-21T04:52:25Z
30148,A6,63647000,Grand_Isle,-89.9494,29.2624,29.25,-90,4,2018-09-21T04:52:25Z
30148,A6,54178578,Grand_Isle,-89.9494,29.2624,29.25,-90,4,2018-10-04T00:12:58Z
30148,A6,63647022,Grand_Isle,-89.9494,29.2624,29.25,-90,4,2018-10-04T00:12:58Z
30149,3Y,52247967,South Fork Kern River Valley,-90.0659,29.1822,35.7,-118.3,5,2019-08-20T05:36:39Z
30149,3Y,52265157,South Fork Kern River Valley,-90.0659,29.1822,35.7,-118.3,74,2019-08-30T08:48:38Z
30150,2Y,54178498,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2018-09-09T19:19:47Z
30150,2Y,63646942,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2018-09-09T19:19:47Z
30150,2Y,54178499,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2018-09-09T19:20:29Z
30150,2Y,63646943,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2018-09-09T19:20:29Z
30150,2Y,54178501,Grand_Isle,-90.0625,29.1846,29.25,-90,295,2018-09-10T01:28:56Z
30150,2Y,63646945,Grand_Isle,-90.0625,29.1846,29.25,-90,295,2018-09-10T01:28:56Z
30150,2Y,54178502,Grand_Isle,-90.0625,29.1846,29.25,-90,423,2018-09-10T01:54:26Z
30150,2Y,63646946,Grand_Isle,-90.0625,29.1846,29.25,-90,423,2018-09-10T01:54:26Z
30150,2Y,54178503,Grand_Isle,-90.0625,29.1846,29.25,-90,1454,2018-09-10T06:46:58Z
30150,2Y,63646947,Grand_Isle,-90.0625,29.1846,29.25,-90,1454,2018-09-10T06:46:58Z
30150,2Y,54178504,Grand_Isle,-90.0625,29.1846,29.25,-90,1344,2018-09-10T07:11:40Z
30150,2Y,63646948,Grand_Isle,-90.0625,29.1846,29.25,-90,1344,2018-09-10T07:11:40Z
30150,2Y,54178506,Grand_Isle,-90.0625,29.1846,29.25,-90,125,2018-09-11T01:07:16Z
30150,2Y,63646950,Grand_Isle,-90.0625,29.1846,29.25,-90,125,2018-09-11T01:07:16Z
30150,2Y,54178505,Grand_Isle,-90.0625,29.1846,29.25,-90,132,2018-09-11T01:08:14Z
30150,2Y,63646949,Grand_Isle,-90.0625,29.1846,29.25,-90,132,2018-09-11T01:08:14Z
30150,2Y,54178507,Grand_Isle,-90.0625,29.1846,29.25,-90,808,2018-09-11T03:56:24Z
30150,2Y,63646951,Grand_Isle,-90.0625,29.1846,29.25,-90,808,2018-09-11T03:56:24Z
30150,2Y,54178508,Grand_Isle,-90.0625,29.1846,29.25,-90,1628,2018-09-11T06:16:29Z
30150,2Y,63646952,Grand_Isle,-90.0625,29.1846,29.25,-90,1628,2018-09-11T06:16:29Z
30150,2Y,54178509,Grand_Isle,-90.0625,29.1846,29.25,-90,256,2018-09-11T07:06:24Z
30150,2Y,63646953,Grand_Isle,-90.0625,29.1846,29.25,-90,256,2018-09-11T07:06:24Z
30150,2Y,54178510,Grand_Isle,-90.0625,29.1846,29.25,-90,537,2018-09-11T09:28:03Z
30150,2Y,63646954,Grand_Isle,-90.0625,29.1846,29.25,-90,537,2018-09-11T09:28:03Z
30150,2Y,54178511,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2018-09-11T11:06:17Z
30150,2Y,63646955,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2018-09-11T11:06:17Z
30150,2Y,54178514,Grand_Isle,-90.0625,29.1846,29.25,-90,32,2018-09-12T00:45:45Z
30150,2Y,63646958,Grand_Isle,-90.0625,29.1846,29.25,-90,32,2018-09-12T00:45:45Z
30150,2Y,54178513,Grand_Isle,-90.0625,29.1846,29.25,-90,1432,2018-09-12T04:52:08Z
30150,2Y,63646957,Grand_Isle,-90.0625,29.1846,29.25,-90,1432,2018-09-12T04:52:08Z
30150,2Y,54178515,Grand_Isle,-90.0625,29.1846,29.25,-90,1673,2018-09-12T05:54:59Z
30150,2Y,63646959,Grand_Isle,-90.0625,29.1846,29.25,-90,1673,2018-09-12T05:54:59Z
30150,2Y,54178516,Grand_Isle,-90.0625,29.1846,29.25,-90,294,2018-09-12T10:00:25Z
30150,2Y,63646960,Grand_Isle,-90.0625,29.1846,29.25,-90,294,2018-09-12T10:00:25Z
30150,2Y,54178517,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2018-09-12T10:56:05Z
30150,2Y,63646961,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2018-09-12T10:56:05Z
30150,2Y,54178518,Grand_Isle,-90.0625,29.1846,29.25,-90,416,2018-09-14T02:03:59Z
30150,2Y,63646962,Grand_Isle,-90.0625,29.1846,29.25,-90,416,2018-09-14T02:03:59Z
30150,2Y,54178519,Grand_Isle,-90.0625,29.1846,29.25,-90,421,2018-09-14T02:04:15Z
30150,2Y,63646963,Grand_Isle,-90.0625,29.1846,29.25,-90,421,2018-09-14T02:04:15Z
30150,2Y,54178520,Grand_Isle,-90.0625,29.1846,29.25,-90,378,2018-09-16T03:43:48Z
30150,2Y,63646964,Grand_Isle,-90.0625,29.1846,29.25,-90,378,2018-09-16T03:43:48Z
30150,2Y,54178521,Grand_Isle,-90.0625,29.1846,29.25,-90,381,2018-09-16T03:44:20Z
30150,2Y,63646965,Grand_Isle,-90.0625,29.1846,29.25,-90,381,2018-09-16T03:44:20Z
30150,2Y,54178522,Grand_Isle,-90.0625,29.1846,29.25,-90,888,2018-09-16T07:30:24Z
30150,2Y,63646966,Grand_Isle,-90.0625,29.1846,29.25,-90,888,2018-09-16T07:30:24Z
30150,2Y,54178523,Grand_Isle,-90.0625,29.1846,29.25,-90,893,2018-09-16T07:30:26Z
30150,2Y,63646967,Grand_Isle,-90.0625,29.1846,29.25,-90,893,2018-09-16T07:30:26Z
30150,2Y,54178525,Grand_Isle,-90.0625,29.1846,29.25,-90,382,2018-09-18T01:49:43Z
30150,2Y,63646969,Grand_Isle,-90.0625,29.1846,29.25,-90,382,2018-09-18T01:49:43Z
30150,2Y,54178527,Grand_Isle,-90.0625,29.1846,29.25,-90,359,2018-09-18T01:50:53Z
30150,2Y,63646971,Grand_Isle,-90.0625,29.1846,29.25,-90,359,2018-09-18T01:50:53Z
30150,2Y,54178528,Grand_Isle,-90.0625,29.1846,29.25,-90,224,2018-09-19T01:30:54Z
30150,2Y,63646972,Grand_Isle,-90.0625,29.1846,29.25,-90,224,2018-09-19T01:30:54Z
30150,2Y,54178530,Grand_Isle,-90.0625,29.1846,29.25,-90,325,2018-09-19T03:11:48Z
30150,2Y,63646974,Grand_Isle,-90.0625,29.1846,29.25,-90,325,2018-09-19T03:11:48Z
30150,2Y,54178529,Grand_Isle,-90.0625,29.1846,29.25,-90,1025,2018-09-19T03:49:36Z
30150,2Y,63646973,Grand_Isle,-90.0625,29.1846,29.25,-90,1025,2018-09-19T03:49:36Z
30150,2Y,54178531,Grand_Isle,-90.0625,29.1846,29.25,-90,160,2018-09-19T04:42:17Z
30150,2Y,63646975,Grand_Isle,-90.0625,29.1846,29.25,-90,160,2018-09-19T04:42:17Z
30150,2Y,54178532,Grand_Isle,-90.0625,29.1846,29.25,-90,115,2018-09-19T05:37:19Z
30150,2Y,63646976,Grand_Isle,-90.0625,29.1846,29.25,-90,115,2018-09-19T05:37:19Z
30150,2Y,54178533,Grand_Isle,-90.0625,29.1846,29.25,-90,135,2018-09-19T06:25:49Z
30150,2Y,63646977,Grand_Isle,-90.0625,29.1846,29.25,-90,135,2018-09-19T06:25:49Z
30150,2Y,54178534,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2018-09-19T06:52:18Z
30150,2Y,63646978,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2018-09-19T06:52:18Z
30150,2Y,54178535,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2018-09-19T06:52:47Z
30150,2Y,63646979,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2018-09-19T06:52:47Z
30150,2Y,54178536,Grand_Isle,-90.0625,29.1846,29.25,-90,113,2018-09-19T07:14:35Z
30150,2Y,63646980,Grand_Isle,-90.0625,29.1846,29.25,-90,113,2018-09-19T07:14:35Z
30150,2Y,54178537,Grand_Isle,-90.0625,29.1846,29.25,-90,128,2018-09-19T07:18:09Z
30150,2Y,63646981,Grand_Isle,-90.0625,29.1846,29.25,-90,128,2018-09-19T07:18:09Z
30150,2Y,54178538,Grand_Isle,-90.0625,29.1846,29.25,-90,13,2018-09-19T07:39:04Z
30150,2Y,63646982,Grand_Isle,-90.0625,29.1846,29.25,-90,13,2018-09-19T07:39:04Z
30150,2Y,54178539,Grand_Isle,-90.0625,29.1846,29.25,-90,132,2018-09-20T01:07:23Z
30150,2Y,63646983,Grand_Isle,-90.0625,29.1846,29.25,-90,132,2018-09-20T01:07:23Z
30150,2Y,54178541,Grand_Isle,-90.0625,29.1846,29.25,-90,124,2018-09-20T01:55:35Z
30150,2Y,63646985,Grand_Isle,-90.0625,29.1846,29.25,-90,124,2018-09-20T01:55:35Z
30150,2Y,54178542,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2018-09-20T02:21:01Z
30150,2Y,63646986,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2018-09-20T02:21:01Z
30150,2Y,54178543,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2018-09-20T02:27:02Z
30150,2Y,63646987,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2018-09-20T02:27:02Z
30150,2Y,54178544,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2018-09-20T02:32:07Z
30150,2Y,63646988,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2018-09-20T02:32:07Z
30150,2Y,54178545,Grand_Isle,-90.0625,29.1846,29.25,-90,102,2018-09-20T02:55:15Z
30150,2Y,63646989,Grand_Isle,-90.0625,29.1846,29.25,-90,102,2018-09-20T02:55:15Z
30150,2Y,54178546,Grand_Isle,-90.0625,29.1846,29.25,-90,128,2018-09-20T03:46:22Z
30150,2Y,63646990,Grand_Isle,-90.0625,29.1846,29.25,-90,128,2018-09-20T03:46:22Z
30150,2Y,54178540,Grand_Isle,-90.0625,29.1846,29.25,-90,1046,2018-09-20T03:52:36Z
30150,2Y,63646984,Grand_Isle,-90.0625,29.1846,29.25,-90,1046,2018-09-20T03:52:36Z
30150,2Y,54178547,Grand_Isle,-90.0625,29.1846,29.25,-90,131,2018-09-20T04:36:59Z
30150,2Y,63646991,Grand_Isle,-90.0625,29.1846,29.25,-90,131,2018-09-20T04:36:59Z
30150,2Y,54178548,Grand_Isle,-90.0625,29.1846,29.25,-90,18,2018-09-20T05:06:55Z
30150,2Y,63646992,Grand_Isle,-90.0625,29.1846,29.25,-90,18,2018-09-20T05:06:55Z
30150,2Y,54178549,Grand_Isle,-90.0625,29.1846,29.25,-90,426,2018-09-20T06:29:26Z
30150,2Y,63646993,Grand_Isle,-90.0625,29.1846,29.25,-90,426,2018-09-20T06:29:26Z
30150,2Y,54178550,Grand_Isle,-90.0625,29.1846,29.25,-90,123,2018-09-20T07:22:57Z
30150,2Y,63646994,Grand_Isle,-90.0625,29.1846,29.25,-90,123,2018-09-20T07:22:57Z
30150,2Y,54178551,Grand_Isle,-90.0625,29.1846,29.25,-90,259,2018-09-21T01:29:09Z
30150,2Y,63646995,Grand_Isle,-90.0625,29.1846,29.25,-90,259,2018-09-21T01:29:09Z
30150,2Y,54178552,Grand_Isle,-90.0625,29.1846,29.25,-90,1175,2018-09-21T04:16:37Z
30150,2Y,63646996,Grand_Isle,-90.0625,29.1846,29.25,-90,1175,2018-09-21T04:16:37Z
30150,2Y,54178553,Grand_Isle,-90.0625,29.1846,29.25,-90,930,2018-09-21T05:04:27Z
30150,2Y,63646997,Grand_Isle,-90.0625,29.1846,29.25,-90,930,2018-09-21T05:04:27Z
30150,2Y,54178558,Grand_Isle,-90.0625,29.1846,29.25,-90,68,2018-09-22T02:30:52Z
30150,2Y,63647002,Grand_Isle,-90.0625,29.1846,29.25,-90,68,2018-09-22T02:30:52Z
30150,2Y,54178559,Grand_Isle,-90.0625,29.1846,29.25,-90,138,2018-09-22T02:42:39Z
30150,2Y,63647003,Grand_Isle,-90.0625,29.1846,29.25,-90,138,2018-09-22T02:42:39Z
30150,2Y,54178560,Grand_Isle,-90.0625,29.1846,29.25,-90,63,2018-09-22T02:55:41Z
30150,2Y,63647004,Grand_Isle,-90.0625,29.1846,29.25,-90,63,2018-09-22T02:55:41Z
30150,2Y,54178561,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2018-09-22T03:15:25Z
30150,2Y,63647005,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2018-09-22T03:15:25Z
30150,2Y,54178562,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2018-09-22T03:15:48Z
30150,2Y,63647006,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2018-09-22T03:15:48Z
30150,2Y,54178563,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2018-09-22T03:21:01Z
30150,2Y,63647007,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2018-09-22T03:21:01Z
30150,2Y,54178564,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2018-09-22T03:27:37Z
30150,2Y,63647008,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2018-09-22T03:27:37Z
30150,2Y,54178565,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2018-09-22T03:27:59Z
30150,2Y,63647009,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2018-09-22T03:27:59Z
30150,2Y,54178567,Grand_Isle,-90.0625,29.1846,29.25,-90,220,2018-09-22T07:01:50Z
30150,2Y,63647011,Grand_Isle,-90.0625,29.1846,29.25,-90,220,2018-09-22T07:01:50Z
30150,2Y,54178566,Grand_Isle,-90.0625,29.1846,29.25,-90,311,2018-09-22T07:15:15Z
30150,2Y,63647010,Grand_Isle,-90.0625,29.1846,29.25,-90,311,2018-09-22T07:15:15Z
30150,2Y,54178568,Grand_Isle,-90.0625,29.1846,29.25,-90,69,2018-09-22T07:59:02Z
30150,2Y,63647012,Grand_Isle,-90.0625,29.1846,29.25,-90,69,2018-09-22T07:59:02Z
30150,2Y,54178569,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2018-09-24T05:07:48Z
30150,2Y,63647013,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2018-09-24T05:07:48Z
30150,2Y,54178570,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2018-09-24T05:09:56Z
30150,2Y,63647014,Grand_Isle,-90.0625,29.1846,29.25,-90,14,2018-09-24T05:09:56Z
30150,2Y,54178571,Grand_Isle,-90.0625,29.1846,29.25,-90,132,2018-09-24T05:40:53Z
30150,2Y,63647015,Grand_Isle,-90.0625,29.1846,29.25,-90,132,2018-09-24T05:40:53Z
30150,2Y,54178572,Grand_Isle,-90.0625,29.1846,29.25,-90,129,2018-09-24T05:41:45Z
30150,2Y,63647016,Grand_Isle,-90.0625,29.1846,29.25,-90,129,2018-09-24T05:41:45Z
30150,2Y,54178573,Grand_Isle,-90.0625,29.1846,29.25,-90,168,2018-09-24T06:35:27Z
30150,2Y,63647017,Grand_Isle,-90.0625,29.1846,29.25,-90,168,2018-09-24T06:35:27Z
30150,2Y,54178574,Grand_Isle,-90.0625,29.1846,29.25,-90,161,2018-09-24T06:36:39Z
30150,2Y,63647018,Grand_Isle,-90.0625,29.1846,29.25,-90,161,2018-09-24T06:36:39Z
30150,2Y,54178575,Grand_Isle,-90.0625,29.1846,29.25,-90,27,2018-09-24T07:10:37Z
30150,2Y,63647019,Grand_Isle,-90.0625,29.1846,29.25,-90,27,2018-09-24T07:10:37Z
30150,2Y,54178576,Grand_Isle,-90.0625,29.1846,29.25,-90,24,2018-09-24T07:11:06Z
30150,2Y,63647020,Grand_Isle,-90.0625,29.1846,29.25,-90,24,2018-09-24T07:11:06Z
30150,2Y,63665313,Miller,-90.0625,29.1846,29.75,-92.85,4,2019-04-08T20:06:15Z
30150,2Y,45833502,Rock W,-90.0625,29.1846,29.7,-92.85,6,2019-04-09T00:58:42Z
30150,2Y,57471370,Rock W,-90.0625,29.1846,29.7,-92.85,6,2019-04-09T00:58:42Z
30150,2Y,45833503,Rock W,-90.0625,29.1846,29.7,-92.85,7,2019-04-09T00:59:00Z
30150,2Y,57471371,Rock W,-90.0625,29.1846,29.7,-92.85,7,2019-04-09T00:59:00Z
30150,2Y,45833505,Rock W,-90.0625,29.1846,29.7,-92.85,8,2019-04-09T01:01:55Z
30150,2Y,57471373,Rock W,-90.0625,29.1846,29.7,-92.85,8,2019-04-09T01:01:55Z
30150,2Y,45833507,Rock W,-90.0625,29.1846,29.7,-92.85,5,2019-04-09T01:03:35Z
30150,2Y,57471375,Rock W,-90.0625,29.1846,29.7,-92.85,5,2019-04-09T01:03:35Z
30150,2Y,45833510,Rock W,-90.0625,29.1846,29.7,-92.85,4,2019-04-09T01:06:47Z
30150,2Y,57471378,Rock W,-90.0625,29.1846,29.7,-92.85,4,2019-04-09T01:06:47Z
30150,2Y,63647030,Grand_Isle,-90.0625,29.1846,29.25,-90,19,2019-04-14T20:24:45Z
30150,2Y,63647029,Grand_Isle,-90.0625,29.1846,29.25,-90,29,2019-04-14T20:26:56Z
30150,2Y,63647032,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-14T20:30:52Z
30150,2Y,63647034,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-14T20:34:14Z
30150,2Y,63647036,Grand_Isle,-90.0625,29.1846,29.25,-90,16,2019-04-14T20:36:38Z
30150,2Y,63647038,Grand_Isle,-90.0625,29.1846,29.25,-90,18,2019-04-14T20:39:59Z
30150,2Y,63647040,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-14T20:42:22Z
30150,2Y,63647042,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T20:45:01Z
30150,2Y,63647044,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T20:46:00Z
30150,2Y,63647047,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T20:48:16Z
30150,2Y,63647054,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T20:50:59Z
30150,2Y,63647052,Grand_Isle,-90.0625,29.1846,29.25,-90,9,2019-04-14T20:51:17Z
30150,2Y,63647059,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T20:54:01Z
30150,2Y,63647061,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T20:55:46Z
30150,2Y,63647063,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T20:56:31Z
30150,2Y,63647064,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T20:57:16Z
30150,2Y,63647067,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T20:59:46Z
30150,2Y,63647072,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T21:01:31Z
30150,2Y,63647073,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T21:02:18Z
30150,2Y,63647074,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T21:03:16Z
30150,2Y,63647077,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-14T21:05:17Z
30150,2Y,63647081,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T21:08:01Z
30150,2Y,63647085,Grand_Isle,-90.0625,29.1846,29.25,-90,15,2019-04-14T21:12:11Z
30150,2Y,63647089,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-14T21:13:37Z
30150,2Y,63647091,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T21:16:15Z
30150,2Y,63647093,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T21:17:15Z
30150,2Y,63647097,Grand_Isle,-90.0625,29.1846,29.25,-90,10,2019-04-14T21:20:30Z
30150,2Y,63647095,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-14T21:20:38Z
30150,2Y,63647099,Grand_Isle,-90.0625,29.1846,29.25,-90,41,2019-04-14T21:30:51Z
30150,2Y,63647101,Grand_Isle,-90.0625,29.1846,29.25,-90,22,2019-04-14T21:33:07Z
30150,2Y,63647105,Grand_Isle,-90.0625,29.1846,29.25,-90,17,2019-04-14T21:42:37Z
30150,2Y,63647103,Grand_Isle,-90.0625,29.1846,29.25,-90,27,2019-04-14T21:44:20Z
30150,2Y,63647107,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-14T21:48:22Z
30150,2Y,63647111,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T21:51:45Z
30150,2Y,63647109,Grand_Isle,-90.0625,29.1846,29.25,-90,8,2019-04-14T21:52:11Z
30150,2Y,63647113,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T21:54:14Z
30150,2Y,63647115,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T21:55:46Z
30150,2Y,63647117,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T21:56:44Z
30150,2Y,63647121,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T21:58:37Z
30150,2Y,63647125,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T22:00:45Z
30150,2Y,63647130,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T22:03:15Z
30150,2Y,63647132,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T22:04:14Z
30150,2Y,63647136,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T22:10:02Z
30150,2Y,63647142,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T22:17:17Z
30150,2Y,63647144,Grand_Isle,-90.0625,29.1846,29.25,-90,11,2019-04-14T22:22:40Z
30150,2Y,63647146,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T22:26:25Z
30150,2Y,63647147,Grand_Isle,-90.0625,29.1846,29.25,-90,7,2019-04-14T22:38:35Z
30150,2Y,63647148,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T22:43:38Z
30150,2Y,63647149,Grand_Isle,-90.0625,29.1846,29.25,-90,6,2019-04-14T22:52:12Z
30150,2Y,63647151,Grand_Isle,-90.0625,29.1846,29.25,-90,12,2019-04-14T22:56:12Z
30150,2Y,63647154,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-14T23:10:47Z
30150,2Y,63647157,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T23:15:01Z
30150,2Y,63647158,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T23:16:40Z
30150,2Y,63647161,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-14T23:26:17Z
30150,2Y,63647168,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-15T00:17:29Z
30150,2Y,63647171,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-15T01:06:52Z
30150,2Y,63647172,Grand_Isle,-90.0625,29.1846,29.25,-90,13,2019-04-15T01:14:46Z
30150,2Y,63647177,Grand_Isle,-90.0625,29.1846,29.25,-90,4,2019-04-15T02:06:01Z
30150,2Y,63647183,Grand_Isle,-90.0625,29.1846,29.25,-90,5,2019-04-15T02:47:06Z
