motusTagID,recvDeployName,tagDepLat,tagDepLon,recvLat,recvLon,max.runLen,ts.h
30142,Grand_Isle,29.2578,-89.95,29.25,-90,3,2018-08-21T00:59:05Z
30142,Grand_Isle,29.2578,-89.95,29.25,-90,5,2018-09-05T00:01:33Z
30142,Port O'Connor,29.2578,-89.95,28.45,-96.4,2,2018-12-19T09:46:16Z
30142,Mound Lake 2,29.2578,-89.95,33.25,-102.05,2,2019-03-27T17:34:18Z
30142,Trinity River NWR Die House,29.2578,-89.95,30.4,-94.9,2,2019-09-03T14:03:01Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T13:32:12Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T13:55:17Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T13:55:17Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T14:02:51Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T14:02:51Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T14:14:56Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T14:46:01Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T14:46:01Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T15:21:34Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T15:25:30Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T15:25:30Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T15:40:54Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T16:48:30Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T16:48:30Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T16:58:20Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T16:58:20Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T17:04:10Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T17:04:10Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T17:17:12Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T17:17:12Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T17:53:52Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T18:01:44Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,3,2018-07-01T18:08:41Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,3,2018-07-01T18:08:41Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T18:51:44Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T19:19:58Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T19:39:10Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T19:49:31Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T20:13:31Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T20:21:24Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T20:21:24Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T20:25:30Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T20:25:30Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T20:29:04Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T21:25:15Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T22:57:28Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T22:57:28Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T23:12:44Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T23:15:11Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T23:15:11Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-01T23:18:20Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T23:26:04Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-01T23:26:04Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T00:16:28Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T00:16:28Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T00:21:57Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T00:21:57Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T00:43:57Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T00:51:40Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T01:03:47Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T01:03:47Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T01:18:39Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T01:33:10Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T02:45:33Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T02:45:33Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T03:11:14Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T03:41:57Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T03:41:57Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T03:54:45Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T04:15:52Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T04:15:52Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T04:23:41Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T04:23:41Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T05:45:41Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T06:15:40Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T06:15:40Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T06:51:42Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T06:52:46Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T06:55:42Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T07:02:32Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T07:21:02Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T07:21:02Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T07:43:17Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T08:23:50Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T08:23:50Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T08:54:40Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T08:54:40Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T09:01:05Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T09:01:05Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T09:44:38Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T09:44:38Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,3,2018-07-02T10:07:38Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T10:50:33Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T10:50:33Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T11:08:00Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T11:08:00Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T11:17:02Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T11:20:45Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T11:20:45Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T11:36:44Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T11:36:44Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T11:45:16Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T12:14:50Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T12:26:30Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T12:26:30Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T13:07:21Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T13:29:49Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T13:40:23Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T14:06:11Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T14:06:11Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T14:15:40Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T14:17:51Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T14:17:51Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T14:30:34Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T15:03:24Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T15:14:18Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T15:14:18Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T15:22:58Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T16:34:48Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,3,2018-07-02T16:48:02Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T17:33:20Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T18:00:11Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T18:00:11Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T18:03:11Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T18:14:55Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T18:14:55Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T18:22:50Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T18:22:50Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T18:27:35Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T19:07:19Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T19:31:44Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T19:53:44Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T19:55:05Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T20:41:18Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T20:41:18Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T20:53:27Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T20:53:27Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T21:29:46Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T21:29:46Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T22:15:42Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T22:19:04Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T22:37:01Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-02T22:45:24Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T23:31:45Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-02T23:31:45Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T01:43:20Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T02:52:16Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T03:35:40Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T03:50:05Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T03:50:05Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T04:05:56Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T04:05:56Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T04:09:51Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T04:09:51Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T04:49:41Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T05:00:13Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T05:37:30Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T05:52:53Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T05:52:53Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T06:13:24Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T06:58:08Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T06:58:08Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T07:32:01Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T07:32:01Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T07:55:13Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T07:55:50Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T08:24:41Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T08:33:20Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T09:12:45Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T09:12:45Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T09:23:23Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T09:54:56Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T10:04:39Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T10:36:41Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T11:09:59Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T11:09:59Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T11:10:25Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T11:10:25Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T11:51:51Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T11:53:52Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T13:46:28Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T13:46:28Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T13:51:38Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T13:51:38Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T14:23:01Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T14:23:01Z
30144,Knowles Tower,29.257,-89.9509,24.4,-75.5,2,2018-07-03T14:34:57Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T14:38:43Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T14:56:13Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T15:57:55Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T15:57:55Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T16:42:39Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T17:24:13Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T17:24:13Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T17:28:08Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T17:28:08Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T18:19:24Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T18:19:24Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T18:30:11Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T18:30:11Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T19:13:28Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T19:13:28Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T19:53:38Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T19:53:38Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T20:36:00Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T20:48:55Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T21:13:12Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,3,2018-07-03T22:00:26Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T22:09:38Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T22:09:38Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T22:12:24Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T23:00:37Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-03T23:18:24Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T23:21:40Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-03T23:21:40Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T00:51:45Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T00:51:49Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T01:22:25Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T01:34:39Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T02:03:19Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T02:03:19Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T02:04:04Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T02:22:24Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,3,2018-07-04T02:34:35Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T02:50:14Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T03:25:45Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T03:25:45Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T03:25:58Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T03:25:58Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T03:31:00Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T03:31:00Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T03:33:45Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T04:07:59Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T04:36:19Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T04:36:19Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T04:46:24Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T04:49:37Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T05:29:24Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T07:35:22Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T07:55:43Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T08:07:30Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T08:56:35Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T08:56:35Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T08:59:42Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T09:05:31Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T09:05:31Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T09:10:35Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T09:45:54Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T10:10:32Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T10:30:39Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T10:42:18Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T10:42:18Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T11:22:49Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,3,2018-07-04T11:25:49Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T11:38:36Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T11:38:36Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T11:49:53Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T11:50:05Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T11:59:58Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T12:06:23Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T12:55:24Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T13:22:00Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T13:25:03Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T13:30:23Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T13:30:48Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T13:30:48Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T13:35:44Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T14:16:07Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T14:38:49Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T15:02:53Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T15:27:16Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T15:27:16Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T15:47:46Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T15:47:46Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T16:09:46Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T16:09:46Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T16:50:31Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T17:19:37Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T17:40:10Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T17:47:34Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T17:48:01Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T17:48:01Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T17:49:06Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T18:12:33Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T18:35:31Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T18:35:31Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T19:06:11Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T19:06:11Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T19:45:07Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T19:49:59Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T20:31:24Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T21:57:44Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T22:29:54Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T22:31:46Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T22:31:46Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T23:21:34Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T23:21:34Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T23:28:41Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-04T23:37:17Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T23:49:41Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-04T23:49:41Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-05T00:02:33Z
30144,Lighthouse Point,29.257,-89.9509,29.1,-80.9,2,2018-07-05T00:02:33Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-05T00:42:20Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-05T01:33:00Z
30144,GTM NERR,29.257,-89.9509,30,-81.35,2,2018-07-05T02:37:01Z
